time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1773293252.8582652,223,40,255,255,255,255,93,255,255,49,71,212,70,254,44,222,134,42,45,240
1773293253.008192,47,185,254,252,240,1,38,255,255,49,71,212,69,254,44,222,134,42,43,240
1773293253.158176,112,74,4,11,15,248,72,255,255,49,72,211,70,254,60,222,134,42,43,240
1773293253.308141,207,220,255,255,240,0,51,255,255,49,81,207,69,254,156,222,134,42,43,240
1773293253.4574761,31,109,255,255,255,255,22,255,255,49,91,202,69,254,16,223,134,42,43,240
1773293253.606743,111,254,255,255,255,255,8,208,255,49,100,198,68,254,118,223,134,42,43,240
1773293253.75673,191,144,255,255,255,255,64,127,255,49,103,197,68,254,144,223,134,42,43,240
1773293253.908267,15,33,255,255,255,255,100,255,255,49,103,197,67,254,143,223,134,42,43,240
1773293254.058242,95,178,254,254,255,255,60,255,255,49,103,197,66,254,143,223,134,42,43,240
1773293254.208243,160,67,0,3,15,252,64,233,255,49,103,197,66,254,144,223,134,42,43,240
1773293254.358273,255,213,255,255,255,254,69,201,255,49,106,195,69,254,190,223,134,42,43,240
1773293254.506743,79,102,253,253,240,0,73,255,255,49,117,190,69,254,55,224,134,42,43,240
1773293254.658401,159,248,251,248,240,3,14,255,255,49,127,185,65,254,170,224,134,42,43,240
1773293254.806911,239,137,255,255,255,255,4,245,255,49,136,181,62,254,6,225,134,42,45,240
1773293254.9582562,63,26,254,255,255,255,16,255,255,49,136,181,62,254,6,225,134,42,45,240
1773293255.106692,143,172,255,255,255,254,78,255,255,49,136,181,61,254,6,225,134,42,45,240
1773293255.256883,223,61,255,255,255,255,57,255,255,49,136,181,60,254,9,225,134,42,45,240
1773293255.4067771,32,206,0,2,15,252,58,255,255,49,140,179,60,254,54,225,134,42,45,240
1773293255.557431,127,95,255,0,0,0,33,255,255,49,151,173,59,254,182,225,134,42,45,240
1773293255.708274,207,241,255,255,255,254,2,255,255,49,161,169,59,254,34,226,134,42,45,240
1773293255.858547,16,130,0,3,15,254,2,255,255,49,168,165,59,254,112,226,134,42,45,240
1773293256.008238,111,19,255,0,15,255,23,255,255,49,168,165,58,254,114,226,134,42,45,240
1773293256.158283,191,164,255,255,255,255,22,255,255,49,168,165,57,254,114,226,134,42,45,240
1773293256.308429,15,54,254,255,255,255,23,255,255,49,168,165,57,254,114,226,134,42,43,240
1773293256.45832,80,199,4,10,15,247,50,255,255,49,168,165,57,254,116,226,134,42,43,240
1773293256.6067681,175,88,255,255,255,254,57,255,255,49,174,162,58,254,179,226,134,42,43,240
1773293256.75683,255,234,255,255,255,255,46,255,255,49,183,158,58,254,32,227,134,42,43,240
1773293256.908587,79,123,255,254,255,254,15,255,255,49,191,154,57,254,124,227,134,42,43,239
1773293257.05827,159,12,255,255,255,255,9,208,255,49,200,150,57,254,214,227,134,42,43,240
1773293257.208281,239,158,255,255,255,255,78,255,255,49,200,150,56,254,216,227,134,42,43,240
1773293257.35828,63,47,255,255,255,255,95,255,255,49,200,150,56,254,216,227,134,42,43,240
1773293257.508325,143,192,255,255,255,255,52,221,255,49,200,150,55,254,217,227,134,42,43,240
1773293257.6568232,223,81,255,255,255,255,58,141,255,49,202,149,55,254,239,227,134,42,43,240
1773293257.806765,47,226,255,255,255,255,83,226,255,49,210,145,54,254,80,228,134,42,43,240
1773293257.9582741,127,116,255,255,255,254,123,255,255,49,221,139,54,254,200,228,134,42,43,240
1773293258.105802,207,5,250,250,240,7,255,255,255,49,230,135,53,254,52,229,134,42,45,240
1773293258.257992,31,150,255,0,15,255,255,52,255,49,236,132,50,254,113,229,134,42,45,240
